"","Author","Source","Inhibitor","Name","ratetot","ratetot.source","ratefall","ratepreplantspring","rateatplantoremerg","ratesidedresspostemerg","ratesplit2","ratesplit3","apptime","split","dateN","datesplit","datesplit2","fallorspring","place","place2","slope","dateplant","dateharvest","state","country","county","LRR","MLRA","lat","lon","rot","till","MAP.worldclim..mm.","MAT","sseries","sclass","sorder","stext","stextgrp","sand","clay","pH","pHmeth","SOM","SOC","bulkdensity","WFPS","tempmax","tempmin","precipann","preciprep","precipest","irrig","irrigapp","drainage","n2o.days","n2o","n2o.source","n2o.n","n2o.sd","n2o.sd.source","n2o.se","n2o.se.source","n2o.per","n2o.yldsc","n2o.yldsc.source","n2o.yldsc.se","n2o.yldsc.se..source","yld","yield.source","yld.n","yld.sd","yld.sd.source","yld.se","yld.se.source","NUE","plotsize.m2","leach","leach.source","leach.n","leach.sd","leach.sd.source","leach.se","leach.se.source","leach.yldsc","leach.yldsc.se","reps","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9"
"896","Randall 03","urea","PCF","PCU",67.2,"conv. from lbs/acre",0,0,67.2,0,0,0,"at planting","single","4/28/03","1/1/11","1/1/11","spring","broadcast","none","none","4/28/03","9/25/03","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","Fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",35.4,31,6.1,".",5.5,3.19,1.37,".",34,-14,606,"402.34",430,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.26,"report",4,0.83,"author","0.41","calc from sd","23.99","45.72","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","Randall 03","urea","PCF","PCU",112,"conv. from lbs/acre",0,0,112,0,0,0,"at planting","single","4/28/03","1/1/11","1/1/11","spring","broadcast","none","none","4/28/03","9/25/03","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","Fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",35.4,31,6.1,".",5.5,3.19,1.37,".",34,-14,606,"402.34",430,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",12.13,"report",4,2.35,"author","1.17","calc from sd","31.08","45.72","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","Randall 04","urea","none","urea",67.2,"conv. from lbs/acre",67.2,0,0,0,0,0,"fall","single","11/11/03","1/1/11","1/1/11","fall","surface band","none","none","5/1/04","10/18/04","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6,".",5.5,3.19,1.37,".",34,-4,1068,"821.2",868,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.76,"report",4,0.19,"author","0.09","calc from sd","39.48","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","Randall 04","urea","none","urea",112,"conv. from lbs/acre",112,0,0,0,0,0,"fall","single","11/11/03","1/1/11","1/1/11","fall","surface band","none","none","5/1/04","10/18/04","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6,".",5.5,3.19,1.37,".",34,-4,1068,"821.2",868,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.25,"report",4,0.85,"author","0.42","calc from sd","37.07","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","Randall 04","urea","PCF","ESN",67.2,"conv. from lbs/acre",67.2,0,0,0,0,0,"fall","single","11/11/03","1/1/11","1/1/11","fall","surface band","none","none","5/1/04","10/18/04","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6,".",5.5,3.19,1.37,".",34,-4,1068,"821.2",868,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.61,"report",4,0.41,"author","0.21","calc from sd","37.24","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","Randall 04","urea","PCF","ESN",112,"conv. from lbs/acre",112,0,0,0,0,0,"fall","single","11/11/03","1/1/11","1/1/11","fall","surface band","none","none","5/1/04","10/18/04","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6,".",5.5,3.19,1.37,".",34,-4,1068,"821.2",868,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.52,"report",4,0.84,"author","0.42","calc from sd","39.42","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","Randall 04","urea","PCF","ESN",112,"conv. from lbs/acre",112,0,0,0,0,0,"fall","single","11/11/03","1/1/11","1/1/11","fall","broadcast","none","none","5/1/04","10/18/04","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6,".",5.5,3.19,1.37,".",34,-4,1068,"821.2",868,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.36,"report",4,0.59,"author","0.29","calc from sd","29.06","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","Randall 04","urea","PCF","PCU",112,"conv. from lbs/acre",112,0,0,0,0,0,"fall","single","11/11/03","1/1/11","1/1/11","fall","broadcast","none","none","5/1/04","10/18/04","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6,".",5.5,3.19,1.37,".",34,-4,1068,"821.2",868,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.92,"report",4,1.08,"author","0.54","calc from sd","34.1","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","Randall 04","urea","none","urea",67.2,"conv. from lbs/acre",0,0,67.2,0,0,0,"at planting","single","4/29/04","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/1/04","10/18/04","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6,".",5.5,3.19,1.37,".",34,-4,1068,"821.2",868,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.04,"report",4,0.93,"author","0.46","calc from sd","43.68","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","Randall 04","urea","none","urea",112,"conv. from lbs/acre",0,0,112,0,0,0,"at planting","single","4/29/04","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/1/04","10/18/04","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6,".",5.5,3.19,1.37,".",34,-4,1068,"821.2",868,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",11.25,"report",4,0.89,"author","0.44","calc from sd","45.92","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","Randall 04","urea","PCF","ESN",67.2,"conv. from lbs/acre",0,0,67.2,0,0,0,"at planting","single","4/29/04","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/1/04","10/18/04","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6,".",5.5,3.19,1.37,".",34,-4,1068,"821.2",868,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.52,"report",4,0.72,"author","0.36","calc from sd","50.87","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","Randall 04","urea","PCF","ESN",112,"conv. from lbs/acre",0,0,112,0,0,0,"at planting","single","4/29/04","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/1/04","10/18/04","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6,".",5.5,3.19,1.37,".",34,-4,1068,"821.2",868,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",11.06,"report",4,0.62,"author","0.31","calc from sd","44.3","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","Randall 04","urea","PCF","ESN",67.2,"conv. from lbs/acre",0,0,67.2,0,0,0,"at planting","single","5/6/04","1/1/11","1/1/11","spring","broadcast","none","none","5/1/04","10/18/04","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6,".",5.5,3.19,1.37,".",34,-4,1068,"821.2",868,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.73,"report",4,1.17,"author","0.59","calc from sd","54.04","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","Randall 04","urea","PCF","ESN",112,"conv. from lbs/acre",0,0,112,0,0,0,"at planting","single","5/6/04","1/1/11","1/1/11","spring","broadcast","none","none","5/1/04","10/18/04","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6,".",5.5,3.19,1.37,".",34,-4,1068,"821.2",868,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",11.61,"report",4,1.04,"author","0.52","calc from sd","49.17","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","Randall 05","urea","none","urea",67.2,"conv. from lbs/acre",67.2,0,0,0,0,0,"fall","single","11/5/04","1/1/11","1/1/11","fall","subsurface band","none","none","5/2/05","10/10/05","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6.3,".",6.6,3.83,1.37,".",34,-4,989,"751.6",715,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.51,"report",4,0.47,"author","0.24","calc from sd","33.13","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","Randall 05","urea","none","urea",112,"conv. from lbs/acre",112,0,0,0,0,0,"fall","single","11/5/04","1/1/11","1/1/11","fall","subsurface band","none","none","5/2/05","10/10/05","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6.3,".",6.6,3.83,1.37,".",34,-4,989,"751.6",715,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.43,"report",4,1.01,"author","0.5","calc from sd","28.06","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","Randall 05","urea","PCF","ESN",67.2,"conv. from lbs/acre",67.2,0,0,0,0,0,"fall","single","11/5/04","1/1/11","1/1/11","fall","subsurface band","none","none","5/2/05","10/10/05","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6.3,".",6.6,3.83,1.37,".",34,-4,989,"751.6",715,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.87,"report",4,0.63,"author","0.32","calc from sd","38.45","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","Randall 05","urea","PCF","ESN",112,"conv. from lbs/acre",112,0,0,0,0,0,"fall","single","11/5/04","1/1/11","1/1/11","fall","subsurface band","none","none","5/2/05","10/10/05","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6.3,".",6.6,3.83,1.37,".",34,-4,989,"751.6",715,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.4,"report",4,0.26,"author","0.13","calc from sd","36.74","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","Randall 05","urea","PCF","ESN",112,"conv. from lbs/acre",112,0,0,0,0,0,"fall","single","11/5/04","1/1/11","1/1/11","fall","broadcast","none","none","5/2/05","10/10/05","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6.3,".",6.6,3.83,1.37,".",34,-4,989,"751.6",715,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.65,"report",4,0.31,"author","0.16","calc from sd","21.11","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","Randall 05","urea","none","urea",67.2,"conv. from lbs/acre",0,0,67.2,0,0,0,"at planting","single","4/30/05","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/2/05","10/10/05","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6.3,".",6.6,3.83,1.37,".",34,-4,989,"751.6",715,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.75,"report",4,0.52,"author","0.26","calc from sd","51.61","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","Randall 05","urea","none","urea",112,"conv. from lbs/acre",0,0,112,0,0,0,"at planting","single","4/30/05","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/2/05","10/10/05","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6.3,".",6.6,3.83,1.37,".",34,-4,989,"751.6",715,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.79,"report",4,0.25,"author","0.13","calc from sd","31.3","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","Randall 05","urea","PCF","ESN",67.2,"conv. from lbs/acre",0,0,67.2,0,0,0,"at planting","single","4/30/05","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/2/05","10/10/05","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6.3,".",6.6,3.83,1.37,".",34,-4,989,"751.6",715,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.14,"report",4,0.66,"author","0.33","calc from sd","42.56","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","Randall 05","urea","PCF","ESN",112,"conv. from lbs/acre",0,0,112,0,0,0,"at planting","single","4/30/05","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/2/05","10/10/05","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6.3,".",6.6,3.83,1.37,".",34,-4,989,"751.6",715,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.21,"report",4,0.52,"author","0.26","calc from sd","35.06","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","Randall 05","urea","PCF","ESN",67.2,"conv. from lbs/acre",0,0,67.2,0,0,0,"at planting","single","5/2/05","1/1/11","1/1/11","spring","broadcast","none","none","5/2/05","10/10/05","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6.3,".",6.6,3.83,1.37,".",34,-4,989,"751.6",715,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.02,"report",4,1.03,"author","0.51","calc from sd","55.53","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","Randall 05","urea","PCF","ESN",112,"conv. from lbs/acre",0,0,112,0,0,0,"at planting","single","5/2/05","1/1/11","1/1/11","spring","broadcast","none","none","5/2/05","10/10/05","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6.3,".",6.6,3.83,1.37,".",34,-4,989,"751.6",715,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.32,"report",4,1.02,"author","0.51","calc from sd","36.06","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","Randall 06 fsp","urea","PCF","ESN",112,"conv. from lbs/acre",112,0,0,0,0,0,"fall","single","11/2/05","1/1/11","1/1/11","fall","subsurface band","none","none","4/23/06","10/3/06","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6.8,".",6.9,4,1.37,".",35,-10.5,890,"604.5",616,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",13.94,"report",4,1.03,"author","0.51","calc from sd","54.54","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","Randall 06 fsp","urea","none","urea",112,"conv. from lbs/acre",112,0,0,0,0,0,"fall","single","11/2/05","1/1/11","1/1/11","fall","subsurface band","none","none","4/23/06","10/3/06","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6.8,".",6.9,4,1.37,".",35,-10.5,890,"604.5",616,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",13.82,"report",4,1.44,"author","0.72","calc from sd","53.42","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","Randall 06 fsp","urea","PCF","ESN",112,"conv. from lbs/acre",112,0,0,0,0,0,"fall","single","11/2/05","1/1/11","1/1/11","fall","broadcast incorp.","none","none","4/23/06","10/3/06","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6.8,".",6.9,4,1.37,".",35,-10.5,890,"604.5",616,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",13.22,"report",4,1.05,"author","0.52","calc from sd","48.05","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","Randall 06 fsp","urea","none","urea",112,"conv. from lbs/acre",112,0,0,0,0,0,"fall","single","11/2/05","1/1/11","1/1/11","fall","broadcast incorp.","none","none","4/23/06","10/3/06","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6.8,".",6.9,4,1.37,".",35,-10.5,890,"604.5",616,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",14.07,"report",4,0.51,"author","0.26","calc from sd","55.66","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","Randall 06 fsp","urea","PCF","ESN",112,"conv. from lbs/acre",0,112,0,0,0,0,"preplant","single","4/13/06","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/23/06","10/3/06","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6.8,".",6.9,4,1.37,".",35,-10.5,890,"604.5",616,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",13.59,"report",4,1.52,"author","0.76","calc from sd","51.35","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","Randall 06 fsp","urea","none","urea",112,"conv. from lbs/acre",0,112,0,0,0,0,"preplant","single","4/13/06","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/23/06","10/3/06","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6.8,".",6.9,4,1.37,".",35,-10.5,890,"604.5",616,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",13.79,"report",4,1.21,"author","0.61","calc from sd","53.2","46.45","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","Randall 07 fsp","urea","PCF","ESN",112,"conv. from lbs/acre",112,0,0,0,0,0,"fall","single","11/2/06","1/1/11","1/1/11","fall","subsurface band","none","none","4/25/07","9/24/07","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Nicollet clay loam","glacial till Fine-loamy, mixed, superactive, mesic Aquic Hapludolls","Mollisol","clay loam","fine",35.4,31,6.6,".",7.5,4.35,1.37,".",34,-6.5,1012,"639.6",773,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",11.08,"report",4,0.63,"author","0.32","calc from sd","39.58","46.5","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","Randall 07 fsp","urea","none","urea",112,"conv. from lbs/acre",112,0,0,0,0,0,"fall","single","11/2/06","1/1/11","1/1/11","fall","subsurface band","none","none","4/25/07","9/24/07","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Nicollet clay loam","glacial till Fine-loamy, mixed, superactive, mesic Aquic Hapludolls","Mollisol","clay loam","fine",35.4,31,6.6,".",7.5,4.35,1.37,".",34,-6.5,1012,"639.6",773,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.96,"report",4,0.53,"author","0.26","calc from sd","38.32","46.5","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","Randall 07 fsp","urea","PCF","ESN",112,"conv. from lbs/acre",112,0,0,0,0,0,"fall","single","11/2/06","1/1/11","1/1/11","fall","broadcast incorp.","none","none","4/25/07","9/24/07","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Nicollet clay loam","glacial till Fine-loamy, mixed, superactive, mesic Aquic Hapludolls","Mollisol","clay loam","fine",35.4,31,6.6,".",7.5,4.35,1.37,".",34,-6.5,1012,"639.6",773,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.48,"report",4,0.62,"author","0.31","calc from sd","33.56","46.5","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","Randall 07 fsp","urea","none","urea",112,"conv. from lbs/acre",112,0,0,0,0,0,"fall","single","11/2/06","1/1/11","1/1/11","fall","broadcast incorp.","none","none","4/25/07","9/24/07","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Nicollet clay loam","glacial till Fine-loamy, mixed, superactive, mesic Aquic Hapludolls","Mollisol","clay loam","fine",35.4,31,6.6,".",7.5,4.35,1.37,".",34,-6.5,1012,"639.6",773,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.8,"report",4,0.46,"author","0.23","calc from sd","36.75","46.5","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
